data_carga,UF_PROPONENTE,COD_MUNIC_IBGE,MUNIC_PROPONENTE,NR_PROPOSTA,DIA_PROPOSTA,MODALIDADE,NR_CONVENIO,ANO_Convenio,DIA_ASSIN_CONV,SIT_CONVENIO,INSTRUMENTO_ATIVO,PROGRAMA,ACAO,VL_GLOBAL_CONV,VL_REPASSE_CONV,VL_CONTRAPARTIDA_CONV,VL_EMPENHADO_CONV,VL_DESEMBOLSADO_CONV,VL_SALDO_REMAN_TESOURO,VL_SALDO_REMAN_CONVENENTE,VL_RENDIMENTO_APLICACAO,VL_INGRESSO_CONTRAPARTIDA,VL_SALDO_CONTA,VALOR_GLOBAL_ORIGINAL_CONV,NOME_FORNECEDOR,IDENTIF_FORNECEDOR,ANO_pgto,CATEGORIA_SUGERIDA,CATEGORIA_ROTAS,Divisao,VALOR_AGREGADO,QTD_AGREGADA,soma_vlr_agregado,UNIDADE_ITEM_INVESTIMENTO_META,MAX_QUANTIDADE_M2,custoM2,MEDIANA_CUSTO_M2,M2_estimado,KM_estimado
2026-06-01 06:52:13,BA,2922904,NOVA SOURE,427/2020,2020-02-27,CONTRATO DE REPASSE,900439,2020,2020-07-10,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",7K66,320000.0,306906.0,13094.0,306906.0,306906.0,12645.84,539.53,,13094.0,0.0,,E B A SERVICOS LTDA,17617011000118,2022.0,Pavimentação de Vias,,Obras,295905.86,1.0,295905.86,M2,3253.93,90.93799190517313,95.30147581616407,3253.93,0.5423216666666666
2026-06-01 06:52:13,PR,4112009,JAGUARIAÍVA,392/2020,2020-02-27,CONTRATO DE REPASSE,900440,2020,2020-07-06,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",7K66,403500.0,384205.0,19295.0,384205.0,384205.0,695.15,34.91,,19295.0,0.0,391889.1,SCH SERVICOS E LOCACOES EIRELI,09339587000132,2021.0,Pavimentação de Vias,,Obras,394824.5,1.0,394824.5,M2,3292.53,119.91523235931031,91.21071083916237,3292.53,0.548755
2026-06-01 06:52:13,PR,4110706,IRATI,1655/2020,2020-03-06,CONTRATO DE REPASSE,900441,2020,2020-06-26,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",7K66,521956.51,403805.0,118151.51,403805.0,403805.0,8142.99,,,118151.51,0.0,553179.85,BMJ LOCACAO DE MAQUINAS LTDA,15621129000194,2021.0,Pavimentação de Vias,,Obras,451544.35,1.0,505775.86,M2,7743.75,65.31407393058919,91.21071083916237,6913.4311003148705,1.1522385167191451
2026-06-01 06:52:13,PR,4110706,IRATI,1655/2020,2020-03-06,CONTRATO DE REPASSE,900441,2020,2020-06-26,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",7K66,521956.51,403805.0,118151.51,403805.0,403805.0,8142.99,,,118151.51,0.0,553179.85,BMJ LOCACAO DE MAQUINAS LTDA,15621129000194,2022.0,Pavimentação de Vias,,Obras,54231.51,1.0,505775.86,M2,7743.75,65.31407393058917,95.30147581616407,830.3188996851294,0.1383864832808549
2026-06-01 06:52:13,PR,4120804,QUATRO BARRAS,1715/2020,2020-03-06,CONTRATO DE REPASSE,900447,2020,2020-06-12,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",7K66,924272.26,674903.0,249369.26,674903.0,674903.0,77881.85,0.01,,249369.26,0.0,675603.0,EMPREITEIRA ROSSI LTDA,24020066000101,2024.0,Pavimentação de Vias,,Obras,903005.53,1.0,903005.53,M2,580.0,1556.9060862068966,109.82323935882928,580.0,0.09666666666666666
2026-06-01 06:52:13,PR,4104006,CAMPINA GRANDE DO SUL,1175/2020,2020-03-04,CONTRATO DE REPASSE,900448,2020,2020-07-20,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",7K66,722143.86,403805.0,318338.86,403805.0,403805.0,10911.56,8602.11,,259189.38,0.0,503805.0,CAMARGO E CAMARGO CONSTRUCOES E SERVICOS LTDA,07928501000181,2022.0,Pavimentação de Vias,,Obras,630202.13,1.0,630202.13,M2,3455.16,182.39448534944836,95.30147581616407,3455.16,0.5758599999999999
2026-06-01 06:52:13,BA,2912103,IBICARAÍ,2862/2020,2020-03-11,CONTRATO DE REPASSE,900454,2020,2020-07-24,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",7K66,385205.0,384205.0,1000.0,384205.0,384205.0,147067.55,,,806.36,0.0,,CABRAL E ROCHA CONSTRUCOES LTDA,10901525000151,2023.0,Pavimentação de Vias,,Obras,128631.01,1.0,253972.28999999998,M2,,,102.66688790504051,1252.8967481606576,0.20881612469344293
2026-06-01 06:52:13,BA,2912103,IBICARAÍ,2862/2020,2020-03-11,CONTRATO DE REPASSE,900454,2020,2020-07-24,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",7K66,385205.0,384205.0,1000.0,384205.0,384205.0,147067.55,,,806.36,0.0,,CABRAL E ROCHA CONSTRUCOES LTDA,10901525000151,2024.0,Pavimentação de Vias,,Obras,125341.28,1.0,253972.28999999998,M2,,,109.82323935882928,1141.3001540636412,0.1902166923439402
2026-06-01 06:52:13,BA,2905800,CAMAMU,3550/2020,2020-03-13,CONTRATO DE REPASSE,900457,2020,2020-08-03,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",7K66,999867.8,960019.0,39848.8,960019.0,960019.0,227622.05,,,789.69,0.0,961000.0,WGR CONSTRUCOES E LOCACOES EIRELI,30701286000101,2022.0,Pavimentação de Vias,,Obras,591613.17,1.0,789690.67,M2,9055.32,87.20737312430704,95.30147581616407,6783.981087891541,1.1306635146485902
2026-06-01 06:52:13,BA,2905800,CAMAMU,3550/2020,2020-03-13,CONTRATO DE REPASSE,900457,2020,2020-08-03,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",7K66,999867.8,960019.0,39848.8,960019.0,960019.0,227622.05,,,789.69,0.0,961000.0,WGR CONSTRUCOES E LOCACOES EIRELI,30701286000101,2023.0,Pavimentação de Vias,,Obras,198077.5,1.0,789690.67,M2,9055.32,87.20737312430704,102.66688790504051,2271.3389121084588,0.3785564853514098
2026-06-01 06:52:13,RS,4323754,VITÓRIA DAS MISSÕES,178/2020,2020-02-26,CONTRATO DE REPASSE,900465,2020,2020-09-25,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",7K66,260806.45,238856.0,21950.45,238856.0,238856.0,50546.12,4645.1,,21950.45,0.0,329800.0,KATIA ALINE HOSSA & CIA LTDA,34486641000110,2022.0,Pavimentação de Vias,,Obras,219107.99,1.0,219107.99,M2,5460.0,40.1296684981685,95.30147581616407,5460.0,0.91
2026-06-01 06:52:13,PR,4119400,PIRAÍ DO SUL,3743/2020,2020-03-12,CONTRATO DE REPASSE,900466,2020,2020-07-09,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",7K66,239100.83,238856.0,244.83,238856.0,238856.0,45212.17,,,244.83,0.0,244827.4,C.H. ENGENHARIA CIVIL LTDA,03020439000174,2021.0,Elaboração de projeto básico e/ou executivo,,Projetos,109877.88,1.0,,,,,91.21071083916237,,
2026-06-01 06:52:13,PR,4119400,PIRAÍ DO SUL,3743/2020,2020-03-12,CONTRATO DE REPASSE,900466,2020,2020-07-09,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",7K66,239100.83,238856.0,244.83,238856.0,238856.0,45212.17,,,244.83,0.0,244827.4,C.H. ENGENHARIA CIVIL LTDA,03020439000174,2022.0,Elaboração de projeto básico e/ou executivo,,Projetos,85761.6,1.0,,,,,95.30147581616407,,
2026-06-01 06:52:13,RS,4307708,ESTEIO,3532/2020,2020-03-12,CONTRATO DE REPASSE,900468,2020,2020-06-23,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",214S,360701.8,287306.0,73395.8,287306.0,287306.0,4971.01,,,73395.8,0.0,290306.0,SOMMER'S CONSTRUTORA LTDA,91549055000100,2023.0,"Obras de Edificações - Mercados, Feiras e Centros de Eventos",,Obras,340417.71,1.0,,,,,102.66688790504051,,
2026-06-01 06:52:13,RS,4321709,TRÊS COROAS,1203/2020,2020-03-04,CONTRATO DE REPASSE,900470,2020,2020-06-23,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",214S,405007.74,287306.0,117701.74,287306.0,287306.0,225642.67,,,39365.32,0.0,290179.06,WERB PAVIMENTACOES LTDA,19464448000194,2023.0,Pavimentação de Vias,,Obras,126487.20000000001,1.0,126487.20000000001,M2,7000.0,18.0696,102.66688790504051,7000.0,1.1666666666666667
2026-06-01 06:52:13,PR,4112702,JATAIZINHO,3895/2020,2020-03-13,CONTRATO DE REPASSE,900472,2020,2020-07-22,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",7K66,1506497.68,1441714.0,64783.68,1441714.0,1441714.0,277160.79,8500.0,,73283.68,0.0,1456131.14,TERSAN CONSTRUCOES E COMERCIO LTDA,00560759000129,2022.0,Pavimentação de Vias,,Obras,307536.95,1.0,1322716.39,M2,75400.0,17.54265769230769,95.30147581616407,17530.80721257261,2.921801202095435
2026-06-01 06:52:13,PR,4112702,JATAIZINHO,3895/2020,2020-03-13,CONTRATO DE REPASSE,900472,2020,2020-07-22,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",7K66,1506497.68,1441714.0,64783.68,1441714.0,1441714.0,277160.79,8500.0,,73283.68,0.0,1456131.14,TERSAN CONSTRUCOES E COMERCIO LTDA,00560759000129,2023.0,Pavimentação de Vias,,Obras,1010215.3,1.0,1322716.39,M2,75400.0,17.542657692307692,102.66688790504051,57586.217420349654,9.597702903391609
2026-06-01 06:52:13,PR,4112702,JATAIZINHO,3895/2020,2020-03-13,CONTRATO DE REPASSE,900472,2020,2020-07-22,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",7K66,1506497.68,1441714.0,64783.68,1441714.0,1441714.0,277160.79,8500.0,,73283.68,0.0,1456131.14,TERSAN CONSTRUCOES E COMERCIO LTDA,00560759000129,2024.0,Pavimentação de Vias,,Obras,4964.14,1.0,1322716.39,M2,75400.0,17.542657692307692,109.82323935882928,282.97536707774526,0.04716256117962421
2026-06-01 06:52:13,PI,2211001,TERESINA,37/2020,2020-02-08,CONTRATO DE REPASSE,900485,2020,2020-07-02,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",7K66,29674575.0,29641934.0,32641.0,29641934.0,29641934.0,3566171.04,,,32641.0,0.0,,CONSTRUTORA HIDROS LTDA,12066346000171,2023.0,Recapeamento de Vias,,Obras,17587863.12,1.0,26648085.080000002,M2,665400.0,40.04821923654945,102.66688790504051,439167.1703581937,73.19452839303229
2026-06-01 06:52:13,PI,2211001,TERESINA,37/2020,2020-02-08,CONTRATO DE REPASSE,900485,2020,2020-07-02,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",7K66,29674575.0,29641934.0,32641.0,29641934.0,29641934.0,3566171.04,,,32641.0,0.0,,CONSTRUTORA HIDROS LTDA,12066346000171,2024.0,Recapeamento de Vias,,Obras,7691742.16,1.0,26648085.080000002,M2,665400.0,40.04821923654945,109.82323935882928,192062.02689232782,32.01033781538797
2026-06-01 06:52:13,PI,2211001,TERESINA,37/2020,2020-02-08,CONTRATO DE REPASSE,900485,2020,2020-07-02,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",7K66,29674575.0,29641934.0,32641.0,29641934.0,29641934.0,3566171.04,,,32641.0,0.0,,CONSTRUTORA HIDROS LTDA,12066346000171,2025.0,Recapeamento de Vias,,Obras,1368479.8,1.0,26648085.080000002,M2,665400.0,40.04821923654944,108.75872304859723,34170.80274947846,5.695133791579743
2026-06-01 06:52:13,AM,1303700,SANTO ANTÔNIO DO IÇÁ,3126/2020,2020-03-11,CONTRATO DE REPASSE,900486,2020,2020-07-10,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",7K66,1530710.0,1500696.0,30014.0,1200556.8,1500696.0,72755.69,,,26621.81,0.0,,ROGERIO PEDROSA DA MATA,44693899000140,2024.0,Recapeamento de Vias,,Obras,1174897.86,1.0,1496771.4500000002,M2,,,109.82323935882928,10698.080541598445,1.7830134235997408
2026-06-01 06:52:13,AM,1303700,SANTO ANTÔNIO DO IÇÁ,3126/2020,2020-03-11,CONTRATO DE REPASSE,900486,2020,2020-07-10,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",7K66,1530710.0,1500696.0,30014.0,1200556.8,1500696.0,72755.69,,,26621.81,0.0,,ROGERIO PEDROSA DA MATA,44693899000140,2025.0,Recapeamento de Vias,,Obras,321873.59,1.0,1496771.4500000002,M2,,,108.75872304859723,2959.519760600495,0.49325329343341584
2026-06-01 06:52:13,AP,1600808,VITÓRIA DO JARI,4521/2020,2020-03-13,CONTRATO DE REPASSE,900498,2020,2020-09-16,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",7K66,485915.04,481104.0,4811.04,481104.0,481104.0,54764.05,547.64,,4811.04,0.0,,EQUATORIAL ENGENHARIA LTDA,04227797000115,2023.0,Pavimentação de Vias,,Obras,335521.08,1.0,485205.61,,,,102.66688790504051,3268.0554251370013,0.5446759041895002
2026-06-01 06:52:13,AP,1600808,VITÓRIA DO JARI,4521/2020,2020-03-13,CONTRATO DE REPASSE,900498,2020,2020-09-16,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",7K66,485915.04,481104.0,4811.04,481104.0,481104.0,54764.05,547.64,,4811.04,0.0,,EQUATORIAL ENGENHARIA LTDA,04227797000115,2024.0,Pavimentação de Vias,,Obras,149684.53,1.0,485205.61,,,,109.82323935882928,1362.9586130757857,0.22715976884596428
2026-06-01 06:52:13,SP,3530300,MIRASSOL,1089/2020,2020-03-04,CONTRATO DE REPASSE,900515,2020,2020-07-22,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",7K66,300000.0,287306.0,12694.0,287306.0,287306.0,26838.96,12711.45,,12694.0,0.0,,PAVLOC - LOCACAO E CONSTRUCAO CIVIL LTDA,32234110000104,2023.0,Pavimentação de Vias,,Obras,254228.63,1.0,254228.63,M2,2025.0,125.54500246913581,102.66688790504051,2025.0,0.3375
2026-06-01 06:52:13,SP,3543501,RIVERSUL,492/2020,2020-02-28,CONTRATO DE REPASSE,900516,2020,2020-07-06,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",7K66,366863.54,287306.0,79557.54,287306.0,287306.0,18612.26,,,79557.54,0.0,288000.0,ARTEFATOS DE CIMENTO RIVERSUL LTDA,40647849000176,2022.0,Pavimentação de Vias,,Obras,4808.56,1.0,357155.6,M2,4420.0,80.80443438914027,95.30147581616407,59.508615292606365,0.009918102548767727
2026-06-01 06:52:13,SP,3543501,RIVERSUL,492/2020,2020-02-28,CONTRATO DE REPASSE,900516,2020,2020-07-06,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",7K66,366863.54,287306.0,79557.54,287306.0,287306.0,18612.26,,,79557.54,0.0,288000.0,ARTEFATOS DE CIMENTO RIVERSUL LTDA,40647849000176,2023.0,Pavimentação de Vias,,Obras,352347.04,1.0,357155.6,M2,4420.0,80.80443438914025,102.66688790504051,4360.491384707394,0.726748564117899
2026-06-01 06:52:13,PR,4126504,SERTANÓPOLIS,1334/2020,2020-03-05,CONTRATO DE REPASSE,900548,2020,2020-07-13,Em execução,SIM,"2217 - Desenvolvimento Regional, Territorial e Urbano",7K66,688787.51,287306.0,401481.51,287306.0,287306.0,,,,401857.69,40208.62,297000.0,H & M - CONSTRUCAO CIVIL LTDA.,27667081000134,2023.0,Ponte - Obras,,Obras,185219.99,1.0,,,,,102.66688790504051,,
2026-06-01 06:52:13,PR,4126504,SERTANÓPOLIS,1334/2020,2020-03-05,CONTRATO DE REPASSE,900548,2020,2020-07-13,Em execução,SIM,"2217 - Desenvolvimento Regional, Territorial e Urbano",7K66,688787.51,287306.0,401481.51,287306.0,287306.0,,,,401857.69,40208.62,297000.0,H & M - CONSTRUCAO CIVIL LTDA.,27667081000134,2024.0,Ponte - Obras,,Obras,163919.05,1.0,,,,,109.82323935882928,,
2026-06-01 06:52:13,PR,4126504,SERTANÓPOLIS,1334/2020,2020-03-05,CONTRATO DE REPASSE,900548,2020,2020-07-13,Em execução,SIM,"2217 - Desenvolvimento Regional, Territorial e Urbano",7K66,688787.51,287306.0,401481.51,287306.0,287306.0,,,,401857.69,40208.62,297000.0,,76245034000108,2024.0,Ponte - Obras,,Obras,215306.79,1.0,,,,,109.82323935882928,,
2026-06-01 06:52:13,PR,4126504,SERTANÓPOLIS,1334/2020,2020-03-05,CONTRATO DE REPASSE,900548,2020,2020-07-13,Em execução,SIM,"2217 - Desenvolvimento Regional, Territorial e Urbano",7K66,688787.51,287306.0,401481.51,287306.0,287306.0,,,,401857.69,40208.62,297000.0,H & M - CONSTRUCAO CIVIL LTDA.,27667081000134,2025.0,Ponte - Obras,,Obras,109119.85,1.0,,,,,108.75872304859723,,
2026-06-01 06:52:13,PR,4100806,ALVORADA DO SUL,893/2020,2020-03-03,CONTRATO DE REPASSE,900549,2020,2020-07-13,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",7K66,403499.55,384205.0,19294.55,384205.0,384205.0,14630.53,,,19294.55,0.0,400000.0,UNITE CONSTRUTORA DE OBRAS LTDA,01584022000109,2023.0,Pavimentação de Vias,,Obras,398608.16,1.0,398608.16,,,,102.66688790504051,3882.538646429839,0.6470897744049732
2026-06-01 06:52:13,PR,4101200,ANTONINA,1826/2020,2020-03-08,CONTRATO DE REPASSE,900550,2020,2020-06-30,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",7K66,580111.0,403585.0,176526.0,403585.0,403585.0,1091.21,477.29,,176526.0,0.0,419339.38,MEGAPAV CONSTRUTORA DE OBRAS LTDA,02152117000205,2021.0,Pavimentação de Vias,,Obras,15599.12,1.0,580111.0,M2,5675.55,102.21229660561531,91.21071083916237,152.6149056232342,0.025435817603872365
2026-06-01 06:52:13,PR,4101200,ANTONINA,1826/2020,2020-03-08,CONTRATO DE REPASSE,900550,2020,2020-06-30,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",7K66,580111.0,403585.0,176526.0,403585.0,403585.0,1091.21,477.29,,176526.0,0.0,419339.38,MEGAPAV CONSTRUTORA DE OBRAS LTDA,02152117000205,2022.0,Pavimentação de Vias,,Obras,564511.88,1.0,580111.0,M2,5675.55,102.21229660561532,95.30147581616407,5522.935094376766,0.9204891823961276
2026-06-01 06:52:13,PR,4120507,PRIMEIRO DE MAIO,2738/2020,2020-03-11,CONTRATO DE REPASSE,900551,2020,2020-07-16,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",7K66,481586.0,481104.0,482.0,481104.0,481104.0,94309.72,,,482.0,0.0,500000.0,ITA GER ENGENHARIA E CONSTRUCAO LTDA,25069756000118,2024.0,Pavimentação de Vias,,Obras,453396.55,1.0,453396.55,M2,,,109.82323935882928,4128.420839223306,0.688070139870551
2026-06-01 06:52:13,PR,4122008,RIO AZUL,473/2020,2020-02-28,CONTRATO DE REPASSE,900552,2020,2020-06-23,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",7K66,999769.46,960019.0,39750.46,960019.0,960019.0,11540.32,,,39750.46,0.0,1000000.0,CONSTRUTORA TANGARA LTDA,04345893000168,2021.0,Pavimentação de Vias,,Obras,983773.15,1.0,983773.15,M2,8590.29,114.52152954091189,91.21071083916237,8590.29,1.431715
2026-06-01 06:52:13,PR,4117255,NOVA PRATA DO IGUAÇU,1147/2020,2020-03-04,CONTRATO DE REPASSE,900553,2020,2020-06-18,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",7K66,1641911.84,1441714.0,200197.84,1441714.0,1441714.0,142115.31,,,200197.84,0.0,1443214.0,IRMAOS PIZATO LTDA,18081995000128,2021.0,Pavimentação de Vias,,Obras,361728.93,1.0,1618456.64,M2,30870.0,52.42813864593456,91.21071083916237,6899.518833633999,1.1499198056056665
2026-06-01 06:52:13,PR,4117255,NOVA PRATA DO IGUAÇU,1147/2020,2020-03-04,CONTRATO DE REPASSE,900553,2020,2020-06-18,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",7K66,1641911.84,1441714.0,200197.84,1441714.0,1441714.0,142115.31,,,200197.84,0.0,1443214.0,VALTAIR DE BRAZ EIRELI,31228204000108,2021.0,Pavimentação de Vias,,Obras,154292.13,1.0,1618456.64,M2,30870.0,52.42813864593456,91.21071083916237,2942.925955124754,0.490487659187459
2026-06-01 06:52:13,PR,4117255,NOVA PRATA DO IGUAÇU,1147/2020,2020-03-04,CONTRATO DE REPASSE,900553,2020,2020-06-18,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",7K66,1641911.84,1441714.0,200197.84,1441714.0,1441714.0,142115.31,,,200197.84,0.0,1443214.0,IRMAOS PIZATO LTDA,18081995000128,2022.0,Pavimentação de Vias,,Obras,497949.37,1.0,1618456.64,M2,30870.0,52.42813864593456,95.30147581616407,9497.7503085285,1.5829583847547501
2026-06-01 06:52:13,PR,4117255,NOVA PRATA DO IGUAÇU,1147/2020,2020-03-04,CONTRATO DE REPASSE,900553,2020,2020-06-18,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",7K66,1641911.84,1441714.0,200197.84,1441714.0,1441714.0,142115.31,,,200197.84,0.0,1443214.0,VALTAIR DE BRAZ EIRELI,31228204000108,2022.0,Pavimentação de Vias,,Obras,155303.27,1.0,1618456.64,M2,30870.0,52.42813864593456,95.30147581616407,2962.212163373126,0.4937020272288543
2026-06-01 06:52:13,PR,4117255,NOVA PRATA DO IGUAÇU,1147/2020,2020-03-04,CONTRATO DE REPASSE,900553,2020,2020-06-18,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",7K66,1641911.84,1441714.0,200197.84,1441714.0,1441714.0,142115.31,,,200197.84,0.0,1443214.0,IRMAOS PIZATO LTDA,18081995000128,2023.0,Pavimentação de Vias,,Obras,282196.85,1.0,1618456.64,M2,30870.0,52.42813864593456,102.66688790504051,5382.545657509861,0.89709094291831
2026-06-01 06:52:13,PR,4117255,NOVA PRATA DO IGUAÇU,1147/2020,2020-03-04,CONTRATO DE REPASSE,900553,2020,2020-06-18,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",7K66,1641911.84,1441714.0,200197.84,1441714.0,1441714.0,142115.31,,,200197.84,0.0,1443214.0,IRMAOS PIZATO LTDA,18081995000128,2024.0,Pavimentação de Vias,,Obras,166986.09,1.0,1618456.64,M2,30870.0,52.42813864593456,109.82323935882928,3185.0470818297613,0.5308411803049602
2026-06-01 06:52:13,PR,4114005,MAMBORÊ,399/2020,2020-02-27,CONTRATO DE REPASSE,900554,2020,2020-09-08,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",214S,339559.3,238856.0,100703.3,238856.0,238856.0,2249.75,,,100703.3,0.0,243856.0,CONSTRUTORA LONGUINI LTDA,16514870000119,2021.0,Recapeamento de Vias,,Obras,335145.04000000004,1.0,335145.04000000004,M2,2912.5,115.07125836909873,91.21071083916237,2912.5,0.48541666666666666
2026-06-01 06:52:13,PR,4123303,SANTA CRUZ DE MONTE CASTELO,529/2020,2020-02-28,CONTRATO DE REPASSE,900555,2020,2020-09-10,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",214S,241943.14,238856.0,3087.14,238856.0,238856.0,16682.01,,,3087.14,0.0,239100.0,S.P.B.F PAVIMENTACAO DE CALCAMENTOS LTDA,10227450000175,2022.0,Pavimentação de Vias,,Obras,120779.58,1.0,237227.89,M2,2550.0,93.03054509803923,95.30147581616407,1298.2787521315472,0.21637979202192453
2026-06-01 06:52:13,PR,4123303,SANTA CRUZ DE MONTE CASTELO,529/2020,2020-02-28,CONTRATO DE REPASSE,900555,2020,2020-09-10,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",214S,241943.14,238856.0,3087.14,238856.0,238856.0,16682.01,,,3087.14,0.0,239100.0,VINICIUS DE OLIVEIRA CARVALHO - ENGENHARIA E CONSTRUTORA,35408698000163,2023.0,Pavimentação de Vias,,Obras,116448.31,1.0,237227.89,M2,2550.0,93.03054509803921,102.66688790504051,1251.7212478684526,0.20862020797807543
2026-06-01 06:52:13,PR,4126504,SERTANÓPOLIS,1321/2020,2020-03-05,CONTRATO DE REPASSE,900556,2020,2020-07-13,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",214S,632004.87,524818.0,107186.87,524818.0,524818.0,107123.92,,,107186.87,0.0,543000.0,H & M - CONSTRUCAO CIVIL LTDA.,27667081000134,2023.0,Pavimentação de Vias,,Obras,137326.88,1.0,582724.2200000001,M2,7780.0,74.9002853470437,102.66688790504051,1833.462707968445,0.30557711799474085
